"","Year","SITC","sitc_sdesc","Country","ExportsFASValueBasisJan","GenImportsCustomsValBasisJan","GenImportsCIFValBasisJan","ExportsFASValueBasisFeb","GenImportsCustomsValBasisFeb","GenImportsCIFValBasisFeb","ExportsFASValueBasisMar","GenImportsCustomsValBasisMar","GenImportsCIFValBasisMar","ExportsFASValueBasisApr","GenImportsCustomsValBasisApr","GenImportsCIFValBasisApr","ExportsFASValueBasisMay","GenImportsCustomsValBasisMay","GenImportsCIFValBasisMay","ExportsFASValueBasisJun","GenImportsCustomsValBasisJun","GenImportsCIFValBasisJun","ExportsFASValueBasisJul","GenImportsCustomsValBasisJul","GenImportsCIFValBasisJul","ExportsFASValueBasisAug","GenImportsCustomsValBasisAug","GenImportsCIFValBasisAug","ExportsFASValueBasisSep","GenImportsCustomsValBasisSep","GenImportsCIFValBasisSep","ExportsFASValueBasisOct","GenImportsCustomsValBasisOct","GenImportsCIFValBasisOct","ExportsFASValueBasisNov","GenImportsCustomsValBasisNov","GenImportsCIFValBasisNov","ExportsFASValueBasisDec","GenImportsCustomsValBasisDec","GenImportsCIFValBasisDec","ExportsFASValueBasisYtdDec","GenImportsCustomsValBasisYtdDec","GenImportsCIFValBasisYtdDec","CTY_CODE"
"6561","2009","763","SOUND RECORDERS AND TV RECORDERS","Marshall Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4269,0,0,0,0,0,0,0,0,4269,0,0,"6810"
"6562","2009","793","SHIPS, BOATS AND FLOATNG STRUCTURES","Singapore",931967,2256345,2340870,119928,0,0,1630156,4549589,4682923,613252,36100,36750,980941,6388,7638,2180100,0,0,12279041,625000,655000,578436,325393511,325393512,3532456,0,0,4861417,187706,195718,6126881,0,0,757775,0,0,34592350,333054639,333312411,"5590"
"6563","2009","831","TRUNKS, SUITCASES, VANITY CASES, AND BRIEFCASES","Latvia",0,0,0,2620,0,0,0,1180,1239,3124,0,0,0,685,755,30000,0,0,0,860,927,0,0,0,0,0,0,0,0,0,3400,0,0,32426,0,0,71570,2725,2921,"4490"
"6564","2009","743","PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS","Cayman Islands",82051,0,0,137271,0,0,248466,0,0,345159,0,0,175838,0,0,252665,0,0,181632,0,0,149428,0,0,257858,0,0,100592,0,0,135683,0,0,59794,0,0,2126437,0,0,"2440"
"6565","2009","057","FRUIT AND NUTS, FRESH OR DRIED","Samoa",0,0,0,0,0,0,0,5250,5704,0,7040,7598,0,0,0,0,2200,2403,10461,0,0,0,8800,9609,6270,0,0,0,27500,29510,0,0,0,6034,9350,10148,22765,60140,64972,"6150"
"6566","2009","785","MOTORCYCLES AND CYCLES, MOTORIZED & NOT MOTORIZED","Uganda",3450,0,0,0,0,0,0,0,0,0,0,0,6136,0,0,3664,0,0,3624,0,0,0,0,0,3888,0,0,0,0,0,19400,0,0,0,0,0,40162,0,0,"7780"
"6567","2009","634","VENEERS, PLYWOOD AND PARTICLE BOARD","Nigeria",0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0,17300,0,0,0,0,0,0,0,0,0,0,0,2532,0,0,17582,0,0,11500,0,0,74914,0,0,"7530"
"6568","2009","034","FISH, FRESH","Kenya",0,285350,337459,0,127760,169503,0,58333,89486,3157,125233,156123,0,29408,52288,5790,56646,90861,0,54669,84091,7920,64007,96110,0,66183,100132,16720,191202,233790,0,59760,87152,0,177529,202429,33587,1296080,1699424,"7790"
"6569","2009","273","STONE, SAND AND GRAVEL","Dominica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15575,0,0,"2486"
"6570","2009","041","WHEAT AND MESLIN, UNMILLED","France",0,0,0,3150,0,0,9500,0,0,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22150,0,0,"4279"
"6571","2009","516","ORGANIC CHEMICALS","Hungary",6082,67825,69319,44467,63881,64331,55680,57733,62582,0,51750,52200,0,16708,17472,91853,50245,55906,0,55000,56350,5363,62411,67226,0,13063,14032,39750,190388,191739,50870,31744,33544,0,18135,19013,294065,678883,703714,"4370"
"6572","2009","733","MACHINE TOOLS FOR WORKING BUT NOT REMOVING METAL","Malawi",0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,"7970"
"6573","2009","741","HEATING & COOLING EQUIPMENT","New Caledonia",0,0,0,0,0,0,11881,0,0,0,0,0,15398,0,0,0,0,0,35682,0,0,36844,0,0,0,0,0,0,0,0,0,0,0,45229,0,0,145034,0,0,"6412"
"6574","2009","343","NATURAL GAS, WHETHER OR NOT LIQUEFIED","Norway",0,22135585,22837109,0,28269060,29479376,0,13743612,14445136,0,23682265,25085313,0,10639565,10990481,0,10351530,11060938,0,24326216,25726215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133147833,139624568,"4039"
"6575","2009","771","ELECTRIC POWER MACHINERY, AND PARTS","Gambia",0,0,0,0,0,0,0,0,0,0,0,0,5073,0,0,43116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15264,0,0,0,0,0,63453,0,0,"7500"
"6576","2009","222","OIL SEEDS AND OLEAGINOUS FRUIT","South Africa",57073,0,0,0,0,0,3933,10727,14202,0,37896,46256,0,29609,34164,0,0,0,0,0,0,0,0,0,40008,0,0,45992,0,0,14825,0,0,3000,0,0,164831,78232,94622,"7910"
"6577","2009","583","MONOFILAMENTS OF PLASTICS","Dominica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6015,0,0,"2486"
"6578","2009","984","ESTIMATE OF LOW VALUED IMPORT TRANSACTIONS","Gibraltar",0,0,0,0,0,0,0,251,251,0,0,0,0,3240,3240,0,0,0,0,364,364,0,1516,1516,0,0,0,0,255,255,0,2649,2649,0,1064,1064,0,9339,9339,"4720"
"6579","2009","651","TEXTILE YARN","Taiwan",423626,4244529,4611706,887924,3514562,3801074,477489,4065554,4412803,851451,2445146,2669534,462403,4044218,4351118,483320,3198640,3416560,447057,4215174,4486714,629409,5162240,5475922,534937,5088209,5449836,348209,5424469,5842169,246677,6217804,6682779,367920,5082957,5415268,6160422,52703502,56615483,"5830"
"6580","2009","675","ALLOY STEEL FLAT-ROLLED PRODUCTS","Costa Rica",118950,0,0,169410,0,0,119020,0,0,31700,0,0,131404,0,0,300594,0,0,180084,0,0,73640,0,0,67862,0,0,102497,0,0,6053,0,0,192757,0,0,1493971,0,0,"2230"
"6581","2009","874","MEASURING/CHECKING/ANALYSING INSTUMENTS","Belgium",28623410,2385388,2426485,25266203,3236638,3286151,29511465,3173915,3239148,30507857,1782920,1828752,34045992,1610254,1644702,27773911,3723841,3786658,28859034,2205998,2255070,29871205,3141864,3188910,28500444,2926344,2981371,36957529,2963470,3016481,35122539,4203565,4264051,39793118,3498686,3575953,374832707,34852883,35493732,"4231"
"6582","2009","659","FLOOR COVERINGS","Latvia",0,17227,17989,97421,7357,7572,2660,5254,5461,0,3476,3582,10816,6987,7746,0,7711,8119,56078,4813,4995,159506,7888,8261,45949,13982,14541,20900,3964,4167,0,8877,9512,2626,3352,3522,395956,90888,95467,"4490"
"6583","2009","882","PHOTOGRAPHIC AND CINEMATOGRAPHIC SUPPLIES","United Arab Emirates",1001591,0,0,1389962,0,0,1552970,0,0,1049473,0,0,1548590,2508,3208,1373314,0,0,598536,0,0,869190,0,0,925908,0,0,827336,0,0,624048,0,0,1006265,0,0,12767183,2508,3208,"5200"
"6584","2009","263","COTTON TEXTILE FIBERS","Senegal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13854,0,0,0,0,0,0,0,0,0,0,0,13854,0,0,"7440"
"6585","2009","025","BIRDS' EGGS & YOLKS, FRESH, DRIED OR PRESERVED","Algeria",0,0,0,0,0,0,76470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76470,0,0,"7210"
"6586","2009","714","NONELECTRIC ENGINES AND MOTORS","Cyprus",0,0,0,0,0,0,4418,0,0,276165,0,0,4835,0,0,18850,0,0,30641,0,0,0,0,0,62241,0,0,31269,0,0,0,0,0,0,0,0,428419,0,0,"4910"
"6587","2009","333","CRUDE OIL","Nigeria",0,629054449,665510644,0,631930862,664841328,0,1186222844,1241957009,0,960083040,1000180279,0,1007917320,1046885418,0,1506732644,1552591846,0,1907704973,1958605381,0,1934647483,1986643815,0,2120776780,2171042638,0,1651619532,1692120307,0,2305590293,2358005759,0,2445664998,2502768381,0,18287945218,18841152805,"7530"
"6588","2009","411","ANIMAL OILS AND FATS","Bermuda",0,0,0,2800,0,0,5328,0,0,3257,0,0,8410,0,0,0,0,0,10131,0,0,3915,0,0,0,0,0,0,0,0,0,0,0,2575,0,0,36416,0,0,"2320"
"6589","2009","273","STONE, SAND AND GRAVEL","Ukraine",0,0,0,0,0,0,0,0,0,0,0,0,13518,0,0,49788,0,0,74548,0,0,140874,0,0,90566,0,0,0,0,0,39632,0,0,0,0,0,408926,0,0,"4623"
"6590","2009","745","NONELECTRICAL MACHINERY AND TOOLS","Aruba",28346,0,0,107082,0,0,47545,0,0,41273,0,0,30675,0,0,244857,0,0,35049,0,0,59291,0,0,20231,0,0,72522,0,0,35018,0,0,6280,0,0,728169,0,0,"2779"
"6591","2009","655","KNITTED OR CROCHETED FABRICS","New Caledonia",0,0,0,10411,0,0,3720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3630,0,0,17761,0,0,"6412"
"6592","2009","512","ALCOHOLS, PHENOLS & HALOGENATED DERIVATIVES","Thailand",1231788,319241,354639,2582899,59490,67878,2880883,205586,228420,1295570,99730,116230,2256067,20860,26860,8790996,59580,68475,451418,48858,57200,7541542,12665,15165,3743956,0,0,4757456,18382,22882,913597,46520,52852,1518434,120415,140647,37964606,1011327,1151248,"5490"
"6593","2009","022","MILK, CREAM, MILK PRODUCTS EXCEPT BUTTER OR CHEES","Grenada",27700,0,0,2709,0,0,19646,0,0,21770,0,0,17230,0,0,6870,0,0,8521,0,0,29090,0,0,31726,0,0,24983,0,0,6334,0,0,9588,0,0,206167,0,0,"2489"
"6594","2009","073","CHOCOLATE & OTHER FOOD PREPARATIONS CONTAINING CO","Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,"7460"
"6595","2009","716","ROTATING ELECTRIC PLANT AND PARTS","Cameroon",0,0,0,3240,5665,5677,0,0,0,55490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8090,0,0,0,0,0,2550,3029,4226,69370,8694,9903,"7420"
"6596","2009","612","MANUFACTURES OF LEATHER","Cyprus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7959,0,0,"4910"
"6597","2009","762","RADIOBROADCAST RECEIVERS","British Virgin Islands",0,0,0,3992,0,0,5480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14500,0,0,0,0,0,0,0,0,0,0,0,23972,0,0,"2482"
"6598","2009","591","INSECTICIDES, DISINFECTANTS","Equatorial Guinea",80156,0,0,21498,0,0,9122,0,0,35477,0,0,6528,0,0,53763,0,0,102392,0,0,213797,0,0,53594,0,0,53594,0,0,111698,0,0,34388,0,0,776007,0,0,"7380"
"6599","2009","277","NATURAL ABRASIVES (INC INDUSTRIAL DIAMONDS)","Oman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15961,0,0,"5230"
"6600","2009","994","ESTIMATED LOW VALUE SHIPMENTS","Svalbard, Jan Mayen Island",1710,0,0,2277,0,0,7481,0,0,708,0,0,1915,0,0,2779,0,0,1434,0,0,351,0,0,0,0,0,0,0,0,0,0,0,3247,0,0,21902,0,0,"4031"
"6601","2009","931","SPECIAL TRANSACTIONS NOT CLASSIFIED BY KIND","Malaysia",5223758,23507706,23809243,4736249,25682532,25975006,6549882,25995540,26367565,7335341,25247177,25641574,7211380,19489300,19817756,4807727,23761998,24093710,5840000,34068133,34452781,3595665,34436379,34916528,3652786,26485643,26931621,5182269,37494892,38127355,4529506,26262768,26701734,4505250,28028174,28532260,63169813,330460242,335367133,"5570"
"6602","2009","288","NONFERROUS BASE METAL WASTE & SCRAP","Zambia",0,0,0,0,0,0,0,0,0,0,0,0,0,219000,219300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219000,219300,"7940"
"6603","2009","696","CUTLERY","Austria",27785,38036,38311,12505,14435,14690,12244,0,0,95437,13417,13648,19380,34771,35238,10307,17086,17269,17910,10930,11109,33034,8220,8412,40046,10046,10184,65210,8088,8198,6187,28668,29040,7302,3645,3646,347347,187342,189745,"4330"
"6604","2009","017","MEAT & EDIBLE OFFAL, PREPARED OR PRESERVED","Honduras",183763,0,0,252221,0,0,275251,0,0,238272,0,0,255180,0,0,241024,0,0,287245,0,0,214835,0,0,226327,0,0,241745,0,0,224260,0,0,215969,0,0,2856092,0,0,"2150"
"6605","2009","897","JEWELRY, GOLDSMITHS' & SILVERSMITHS' WARES","Nepal",0,274268,293737,0,364827,380074,0,143358,155155,0,198322,209257,0,328099,339691,0,288470,300699,0,329444,345153,0,338487,357851,0,589742,611546,0,240915,252016,0,239251,252537,0,385965,400940,0,3721148,3898656,"5360"
"6606","2009","042","RICE","Austria",197713,0,0,103230,0,0,480555,0,0,154670,0,0,211669,0,0,463210,0,0,267107,0,0,88877,0,0,404630,0,0,31977,0,0,226695,0,0,19395,0,0,2649728,0,0,"4330"
"6607","2009","728","MACHINERY SPECIALIZED FOR PARTICULAR INDUSTRIES","Tajikistan",8054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8054,0,0,"4642"
"6608","2009","054","VEGETABLES, ROOTS AND TUBERS, FRESH, CHILLED OR F","Croatia",0,74968,76952,0,104424,108115,0,36436,39162,0,10989,12390,0,25001,27617,0,21250,23342,0,24867,27200,0,36523,39555,0,50879,56078,0,424338,438349,0,483196,494906,0,589219,601439,0,1882090,1945105,"4791"
"6609","2009","023","BUTTER AND OTHER FATS AND OILS","Ireland",0,116671,123305,0,485373,516640,0,270101,290959,0,207702,222358,0,120744,129281,0,248254,256569,0,66334,70554,0,187160,200472,0,357351,374518,0,317477,333040,0,602614,631391,0,1082076,1138871,0,4061857,4287958,"4190"
"6610","2009","725","PAPER MILL AND PULP MILL MACHINES","Tokelau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5605,0,0,"6143"
"6611","2009","897","JEWELRY, GOLDSMITHS' & SILVERSMITHS' WARES","French Guiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5031,0,0,0,0,0,0,0,0,5031,0,0,"3170"
"6612","2009","871","OPTICAL INSTRUMENTS AND APPARATUS","Pakistan",196955,0,0,55702,0,0,37706,0,0,122403,0,0,130795,2522,2531,6685476,0,0,163585,0,0,58187,0,0,1349415,0,0,0,0,0,0,0,0,2389904,0,0,11190128,2522,2531,"5350"
"6613","2009","679","IRON & STEEL TUBES, PIPES & FITTINGS","Macau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4680,0,0,4680,0,0,"5660"
"6614","2009","653","WOVEN FABRICS, MANMADE TEXTILE MATERIAL","Qatar",14028,0,0,0,0,0,42648,0,0,0,0,0,4702,0,0,13688,0,0,6951,0,0,11772,0,0,0,0,0,13400,0,0,0,0,0,36000,0,0,143189,0,0,"5180"
"6615","2009","098","EDIBLE PRODUCTS AND PREPARATIONS","Malaysia",4492686,867594,934857,4833256,700047,759750,6912224,616619,671931,4686888,854852,930823,6845426,1166705,1251968,6614022,909150,992117,6998735,1209770,1288192,6971301,824115,883329,5379397,845153,912567,7581972,805304,873735,5830317,677011,738086,9592307,1043902,1117867,76738531,10520222,11355222,"5570"
"6616","2009","725","PAPER MILL AND PULP MILL MACHINES","Singapore",96576,0,0,164361,0,0,662317,215500,218000,297334,160000,162000,250529,0,0,323796,0,0,262294,90035,93216,92375,0,0,471183,0,0,252729,2358,2808,132070,0,0,91379,0,0,3096943,467893,476024,"5590"
"6617","2009","846","CLOTHING ACCESSORIES","Japan",1765928,712627,740428,2374730,580579,606854,3199870,476278,501826,1751457,517164,533550,1829683,498619,517142,1631916,324199,335615,1308656,644532,682002,2449513,607623,644422,2573349,320728,345330,2450736,455252,490677,1583433,469388,495319,1650524,726160,765037,24569795,6333149,6658202,"5880"
"6618","2009","291","CRUDE ANIMAL MATERIALS","Tanzania",0,12080,14252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15180,0,0,0,0,0,7500,0,0,0,0,0,5365,0,0,0,0,0,28045,12080,14252,"7830"
"6619","2009","882","PHOTOGRAPHIC AND CINEMATOGRAPHIC SUPPLIES","Latvia",0,0,0,142648,0,0,174968,0,0,10868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25660,0,0,154464,0,0,358713,0,0,302418,0,0,1169739,0,0,"4490"
"6620","2009","733","MACHINE TOOLS FOR WORKING BUT NOT REMOVING METAL","Bolivia",0,0,0,57365,0,0,42719,0,0,0,0,0,0,0,0,6100,0,0,0,0,0,67574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173758,0,0,"3350"
"6621","2009","022","MILK, CREAM, MILK PRODUCTS EXCEPT BUTTER OR CHEES","Egypt",1328294,0,0,523490,0,0,1124469,0,0,478881,0,0,3105297,0,0,1612275,0,0,1460207,0,0,3728657,0,0,673495,0,0,2574280,0,0,1495342,0,0,2097765,0,0,20202452,0,0,"7290"
"6622","2009","759","PARTS FOR OFFICE MACHINES & ADP MACHINES","Cook Islands",0,0,0,0,0,0,0,0,0,15717,0,0,2724,0,0,0,0,0,62146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80587,0,0,"6142"
"6623","2009","743","PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS","Brunei",451391,0,0,206744,0,0,49754,0,0,2618,0,0,64026,0,0,20375,0,0,55971,0,0,7493,0,0,7027,0,0,250943,0,0,85776,0,0,38015,0,0,1240133,0,0,"5610"
"6624","2009","682","COPPER","Morocco",0,0,0,22166,0,0,0,2110,2116,18680,0,0,0,0,0,0,0,0,19750,0,0,8141,0,0,12040,0,0,6311,0,0,104863,0,0,8282,0,0,200233,2110,2116,"7140"
"6625","2009","683","NICKEL","Lebanon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15443,0,0,15027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30470,0,0,"5040"
"6626","2009","629","ARTICLES OF RUBBER","Cocos (Keeling) Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,0,0,0,0,4800,0,0,"6023"
"6627","2009","061","SUGARS, MOLASSES AND HONEY","Finland",0,43339,45885,132017,0,0,467293,128224,153994,62724,23229,29755,438770,55705,59401,100420,23370,26177,55972,82541,89715,41910,33354,35862,140870,0,0,410500,21240,23440,113040,66055,70772,88909,94858,103098,2052425,571915,638099,"4050"
"6628","2009","292","CRUDE VEGETABLE MATERIALS","Jordan",699229,0,0,1259977,0,0,380222,0,0,517136,0,0,244197,0,0,66694,5250,6036,126997,0,0,451629,0,0,395074,0,0,308287,0,0,533342,0,0,454859,0,0,5437643,5250,6036,"5110"
"6629","2009","843","MEN'S OR BOYS' COATS, JACKETS, KNITTED","Venezuela",0,0,0,36068,279,574,28969,0,0,10946,0,0,0,0,0,0,0,0,0,3251,4820,67593,0,0,75690,0,0,5336,6497,7147,0,489,538,0,3528,3720,224602,14044,16799,"3070"
"6630","2009","892","PRINTED MATTER","Fiji",9000,0,0,4512,2665,2731,0,0,0,8137,2275,2308,22060,0,0,9988,6020,6110,6734,0,0,0,0,0,0,0,0,36302,0,0,3215,2384,2448,3120,0,0,103068,13344,13597,"6863"
"6631","2009","763","SOUND RECORDERS AND TV RECORDERS","Suriname",16417,0,0,11927,0,0,27189,0,0,32861,0,0,27797,0,0,28704,0,0,15721,0,0,50327,0,0,10125,0,0,13136,0,0,52428,0,0,52100,0,0,338732,0,0,"3150"
"6632","2009","744","MECHANICAL HANDLING EQUIPMENT","Indonesia",1483691,11972,12423,20524032,14145,14446,310438,172238,176636,1361926,38350,38932,1162917,152074,154724,390265,6533,6730,1198667,13985,14329,567611,12446,12860,669703,5983,6441,837927,78420,83676,1767946,34987,40612,2102440,27817,28209,32377563,568950,590018,"5600"
"6633","2009","784","PARTS AND ACCESSORIES OF MOTOR VEHICLES","Bermuda",32754,0,0,39669,0,0,44353,0,0,85125,0,0,28912,0,0,237117,0,0,10440,0,0,202267,0,0,59300,0,0,50664,0,0,27616,0,0,0,0,0,818217,0,0,"2320"
"6634","2009","744","MECHANICAL HANDLING EQUIPMENT","British Indian Ocean Territories",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32275,0,0,0,0,0,0,0,0,32275,0,0,"7810"
"6635","2009","091","MARGARINE AND SHORTENING","Sweden",0,353205,365315,0,32918,36418,325714,54900,58400,0,133200,136700,0,319707,330157,253574,0,0,0,329238,339738,0,0,0,181611,0,0,0,0,0,0,0,0,187641,0,0,948540,1223168,1266728,"4010"
"6636","2009","731","MACHINE TOOLS WORKING BY REMOVING METAL OR OTHER","Bangladesh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534,0,0,21500,0,0,0,0,0,24034,0,0,"5380"
"6637","2009","778","ELECTRICAL MACHINERY AND APPARATUS","Nigeria",1183846,0,0,1670494,0,0,817819,0,0,1263675,0,0,2150248,0,0,971520,0,0,750587,41683,41783,1209194,0,0,497314,6567,6602,594241,8315,8440,630252,18773,18833,873183,0,0,12612373,75338,75658,"7530"
"6638","2009","812","SANITARY, PLUMBING & HEATING FIXTURES","Switzerland",21856,0,0,13300,13140,13163,178430,0,0,175925,53581,57117,34761,0,0,82955,0,0,0,61715,65726,0,25753,27536,0,2335,2380,64072,2173,2370,11713,0,0,11693,37078,37128,594705,195775,205420,"4419"
"6639","2009","845","ARTICLES OF APPAREL OF TEXTILE FABRICS","Vietnam",335863,163512491,170014903,1398968,131065851,136585564,71237,134013627,139793782,68318,131848791,137647568,22199,129102925,134519082,25134,152682727,158958115,16513,191811708,199908743,24449,173351733,180998171,3847,175113855,183882880,69761,182152417,191954552,15550,143562537,152449453,128231,152281430,161676921,2180070,1860500092,1948389734,"5520"
"6640","2009","711","STEAM OR OTHER VAPOR GENERATING BOILERS","Belize",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11870,0,0,0,0,0,0,0,0,0,0,0,11870,0,0,"2080"
"6641","2009","848","APPAREL & ACCESSORIES EXCEPT TEXTILE; HEADGEAR","Ecuador",148843,10472,12898,188524,17063,21363,1189847,56155,64612,266230,154895,165334,357960,53237,56560,243122,29387,33779,470686,22959,26118,89475,98530,108843,235256,29489,32672,408502,62708,68779,138803,108961,115962,105268,99061,102358,3842516,742917,809278,"3310"
"6642","2009","783","ROAD MOTOR VEHICLES","Japan",0,0,0,0,40653,41625,0,0,0,0,25415,26686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000,0,0,260000,66068,68311,"5880"
"6643","2009","764","TELECOMMUNICATIONS EQUIPMENT","Ecuador",11374131,2200,2386,8029379,29776,30457,7984235,72765,73215,6528626,11672,11882,6199377,35000,35361,9007671,19460,20265,9353151,26058,27222,5776566,0,0,7191353,81915,83080,8230465,13825,14075,9188612,124070,125157,8020709,207537,230223,96884275,624278,653323,"3310"
"6644","2009","773","EQUIPMENT FOR DISTRIBUTING ELECTRICITY","Syria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3881,0,0,"5020"
"6645","2009","016","MEAT & EDIBLE OFFAL, SALTED, DRIED, OR SMOKED","Kuwait",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4515,0,0,3798,0,0,3798,0,0,12111,0,0,"5130"
"6646","2009","321","COAL, PULVERIZED OR NOT","Saudi Arabia",0,0,0,0,0,0,3194,0,0,0,0,0,5545,0,0,0,0,0,0,0,0,0,0,0,10056,0,0,0,0,0,0,0,0,4111250,0,0,4130045,0,0,"5170"
"6647","2009","716","ROTATING ELECTRIC PLANT AND PARTS","Anguilla",0,0,0,4435,0,0,44702,0,0,14016,0,0,0,0,0,0,0,0,0,0,0,5800,0,0,15500,0,0,6550,0,0,0,0,0,0,0,0,91003,0,0,"2481"
"6648","2009","335","RESIDUAL PETROLEUM PRODUCTS","Togo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9344995,0,0,0,0,0,0,0,0,392584,0,0,11260158,0,0,0,0,0,0,0,0,20997737,0,0,"7520"
"6649","2009","273","STONE, SAND AND GRAVEL","Kuwait",13472,0,0,12177,0,0,9518,0,0,7116,0,0,6878,0,0,0,0,0,11750,0,0,12737,0,0,12737,0,0,25870,0,0,48768,0,0,4000,0,0,165023,0,0,"5130"
"6650","2009","712","STEAM TURBINES & OTHER VAPOR TURBINES","Poland",163800,8582868,8602262,0,8924894,9060955,256875,9766082,9798689,163800,4260008,4273335,168000,0,0,259345,2390267,2390867,229232,23996,24131,210616,0,0,0,0,0,0,0,0,0,0,0,163800,4202,4409,1615468,33952317,34154648,"4550"
"6651","2009","012","OTHER MEAT & EDIBLE OFFAL","Afghanistan",1937133,0,0,3122121,0,0,3468581,0,0,4058127,0,0,2101100,0,0,689470,0,0,540146,0,0,827755,0,0,2021126,0,0,2301342,0,0,3135363,0,0,3633079,0,0,27835343,0,0,"5310"
"6652","2009","333","CRUDE OIL","Egypt",0,0,0,0,0,0,0,25680633,26940015,0,0,0,0,0,0,0,43172264,44600933,0,75506370,77571321,0,0,0,0,33512992,34888467,0,0,0,0,0,0,0,0,0,0,177872259,184000736,"7290"
"6653","2009","712","STEAM TURBINES & OTHER VAPOR TURBINES","Saudi Arabia",324605,0,0,6570978,0,0,882348,0,0,999098,0,0,714936,0,0,257993,0,0,824144,0,0,748668,0,0,5534450,0,0,2101366,0,0,1328359,0,0,1735576,0,0,22022521,0,0,"5170"
"6654","2009","727","FOOD-PROCESSING MACHINES (EXCLUDING DOMESTIC)","Niger",5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,0,0,"7510"
"6655","2009","762","RADIOBROADCAST RECEIVERS","Zambia",0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,"7940"
