"Data Source","World Development Indicators",

"Last Updated Date","2017-11-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Indonesia","IDN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11744.7666015625","12359.337890625","12983.4384765625","14076.24609375","14059.392578125","14768.986328125","15511.1884765625","13408.0859375","12872.5419921875","13223.900390625","13803.830078125","14397.3857421875","14877.16796875","15422.025390625","16259.224609375","16653.037109375","17172.8125","17776.98828125","18159.041015625","18818.18359375","19760.083984375","20380.23828125","21260.775390625","21980.830078125","22684.57421875","23390.158203125","24308.837890625",
"IDA only","IDX","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4461.63048780877","4520.74511001556","4483.88385728608","4473.73764161695","4598.46401511416","4692.90895322051","4762.28868039642","4820.48508496751","4784.83204567552","4795.98580137868","4913.88318889256","5028.97353449816","5097.24338741649","5278.12848665917","5482.04951040216","5673.69636529393","5911.07216719573","6069.3155401504","6232.52550487909","6377.77073954082","6370.54439813994","6359.15681015762","6239.46535539879","6224.89352219484","6154.58434855479","6183.89083243132","6306.04140884275",
"Isle of Man","IMN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4831.27685546875","4973.44384765625","5096.81396484375","5287.52685546875","5592.68310546875","5901.78076171875","6052.39501953125","6286.65478515625","6718.60791015625","6850.33203125","6943.20703125","7046.67919921875","7360.01611328125","7720.9619140625","8251.3994140625","8989.8017578125","9788.4931640625","10195.4296875","11011.8671875","12077.103515625","12792.625","13367.796875","14053.7001953125","14839.552734375","15652.2998046875","16527.578125","17462.48046875",
"Not classified","INX","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64987.546875","66975.359375","67545.7734375","68661.125","71683.4921875","75522.2421875","80328.25","81131.34375","84253.6953125","88330.875","90735.28125","94010.3046875","95389.9453125","96686.1328125","97556.625","100430.9765625","103262.3515625","101735.09375","102431.0390625","105600.484375","109876.4296875","110625.5625","109807.734375","113834.171875","141473.03125","146229.765625","149581.40625",
"Iran, Islamic Rep.","IRN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50451.9296875","52108.359375","49999.12109375","48088.74609375","49254.45703125","51677.5078125","49455.3125","48117.42578125","46711.69921875","47099.3203125","46010.51953125","47397.6953125","48457.62890625","46936.29296875","47431.70703125","49634.8984375","53763.8984375","55882.74609375","56660.42578125","61338.88671875","61568.16796875","56417.73046875","52939.57421875","54488.671875","54098.56640625","55814.37109375","57356.00390625",
"Iraq","IRQ","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21749.576171875","28281.634765625","35664.78515625","35375.08203125","34752.92578125","37553.078125","43644.56640625","56844.24609375","64339.796875","62651.1640625","62029.08203125","55882.97265625","41947.66015625","61652.87109375","55524.80859375","58980.0625","57625.84375","59570.71484375","59674.41796875","61410.00390625","63655.90234375","69766.3828125","71292.125","66955.4453125","63309.23828125","67891.8203125","66029.3125",
"Iceland","ISL","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51591.5","49654.84765625","51016.83203125","52372.734375","50813.4375","52625.0625","54844.72265625","56306.3203125","56743.11328125","58232.5859375","59568.140625","60434.17578125","62072.95703125","67464.1484375","68349.3125","69272.546875","74102.9921875","75046.421875","75201.8515625","71419.734375","72398.5625","71763.8671875","73155.7734375","73407.5078125","75217.546875","78277.609375","80606.8203125",
"Israel","ISR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59911.53125","60682.203125","59236.6796875","58384.234375","59037.35546875","61137.078125","63033.22265625","65053.40234375","65736.4375","69467.1796875","68731.3828125","68996.7265625","68581.2890625","69735.96875","69624.171875","70928.34375","71755.125","70798.03125","71137.7109375","72376.375","73981.015625","73992.859375","74616.6015625","74712.78125","75134.234375","76566.078125","77978.1171875",
"Italy","ITA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81311.546875","83935.9296875","84550.453125","87914.078125","91580.6171875","92630.25","94434.0078125","95558.65625","95965.6328125","98298.875","97835.078125","96234.2109375","94637.015625","93316.2265625","94509.09375","95049.8828125","95928.828125","94679.171875","91476.2890625","94004.71875","94671.6953125","92598.7890625","93218.578125","92862.2109375","92840.4375","93232.2109375","94095.1171875",
"Jamaica","JAM","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18935.48046875","18981.064453125","20726.248046875","20529.791015625","21233.828125","21198.611328125","21166.474609375","20560.078125","20760.486328125","20849.251953125","20939.03125","21118.986328125","21193.40625","21260.19921875","21060.763671875","21033.689453125","20955.3125","20803.9765625","20427.982421875","20442.09765625","20630.478515625","20316.662109375","20067.86328125","19527.431640625","19379.45703125","19408.40234375","19552.59375",
"Jordan","JOR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34262.97265625","38494.66796875","37825.546875","35963.50390625","34108.47265625","33363.62890625","33534.20703125","33681.8203125","34113.359375","35284.87890625","37244.01171875","38980.72265625","39697.984375","40724.03125","43190.53515625","44594.78125","44111.98046875","45196.75","44758.9453125","44413.125","44622.5546875","44682.8828125","45765.39453125","45413.9765625","45725.22265625","45844.296875","46294.82421875",
"Japan","JPN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59823.953125","59512.390625","59414.30078125","59877.875","60965.359375","62225.515625","62689.75","61906.87890625","62383.57421875","63949.6484375","64479.38671875","65381.265625","66522.96875","67942.6015625","68472.1875","69356.1640625","70454.3203125","69895.8671875","66970.7578125","69915.640625","70293.890625","71625.8671875","72141.1328125","71513.2265625","72119.46875","72618.5859375","73231.1640625",
"Kazakhstan","KAZ","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24191.048828125","25273.599609375","20499.041015625","19245.4609375","18473.41796875","19106.005859375","19582.17578125","19375.953125","20073.779296875","21841.529296875","23884.55859375","25531.822265625","27428.75390625","29670.78125","31818.279296875","34567.33203125","36850.94140625","37176.38671875","37284.0703125","39017.125","41171.29296875","42660.99609375","44915.03125","46299.0078125","46246.2734375","45640.296875","45812.01953125",
"Kenya","KEN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6804.38818359375","6533.0419921875","6346.93798828125","6237.35498046875","6344.3759765625","6472.673828125","6385.9111328125","6484.583984375","6306.65087890625","6239.73681640625","6385.31787109375","6327.0927734375","6416.9912109375","6612.5029296875","6867.02783203125","7100.73291015625","7365.43798828125","7159.72021484375","7240.30810546875","7612.0810546875","7814.55712890625","7905.18603515625","8090.85986328125","8252.9365234375","8390.0390625","8583.0751953125","8807.1923828125",
"Kyrgyz Republic","KGZ","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8415.0302734375","7205.8388671875","6055.33203125","4800.26123046875","4489.25390625","4720.43212890625","5061.759765625","5136.6728515625","5104.3837890625","5257.115234375","5471.51416015625","5691.7080078125","5844.35205078125","6081.2431640625","5822.02294921875","5840.09716796875","6283.125","6761.98291015625","6938.369140625","6784.43994140625","6995.56982421875","6958.05078125","7819.2509765625","7965.666015625","8077.5859375","8171.47900390625","8257.6591796875",
"Cambodia","KHM","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2201.587890625","2292.7919921875","2335.791015625","2512.60302734375","2577.55493164063","2623.73803710938","2672.30102539063","2705.78002929688","2876.6689453125","2965.01391601563","2981.06591796875","3094.43896484375","3293.0810546875","3588.50708007813","3921.82006835938","4188.7978515625","4445.41015625","4693.419921875","4430.2509765625","4454.05078125","4634.291015625","5051.97998046875","5392.17919921875","5653.43505859375","5936.65478515625","6232.43505859375","6549.125",
"Kiribati","KIR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29578.998046875","30763.66015625","32464.70703125","34304.015625","36444.88671875","38453.9375","40062.8828125","40175.65625","43699.0546875","45810.2734375","47046.984375","49294.76953125","50976.9765625","52539.1796875","54057.43359375","56139.16015625","58267.87109375","59552.1640625","60035.25","62967.51171875","64178.92578125","64479.69140625","65412.07421875","67394.6328125","68655.1015625","70011.1796875","71593.984375",
"Kuwait","KWT","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59499.30078125","109423.9140625","148902.53125","162915.46875","171654.046875","168773.21875","167232.4375","164918.359375","153414.75","152817.421875","149527.328125","149725.796875","169817.78125","181999.25","192047.328125","193887.125","193284.65625","185358.765625","158678.125","143875.890625","151856.1875","152578.109375","145225.078125","135461.015625","130488.09375","130634.8984375","131828.109375",
"Latin America & Caribbean (excluding high income)","LAC","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25747.6118038489","25460.5620889863","25582.814226846","26014.1125738343","25801.3187253635","26396.7141259623","26593.7462719435","26813.3959353184","26322.5091984842","26767.3960091288","26164.2520696348","25879.9537246248","25768.5200286934","26366.1691007588","26578.1395336917","27388.8763600577","28238.0255046418","28579.8548486761","27819.3472840246","28861.0846406437","29749.5207494617","29899.7336231357","30394.1450732864","30113.6687249048","29711.5739816169","29420.4347378322","29526.962342025",
"Lao PDR","LAO","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3706.2548828125","3822.02490234375","3947.208984375","4168.93017578125","4356.4482421875","4537.36181640625","4753.2978515625","4831.19482421875","5078.34423828125","5260.97412109375","5445.009765625","5652.23583984375","5894.59716796875","6160.458984375","6387.3388671875","6773.255859375","7104.2431640625","7464.73388671875","7818.62890625","8276.3115234375","8740.8466796875","9222.76171875","9774.271484375","10270.6953125","10789.9609375","11315.876953125","11858.576171875",
"Lebanon","LBN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40119.6640625","40383.578125","41511.26171875","43311.078125","44883.7578125","46486.62890625","43376.41015625","45179.5703125","43744.51953125","42697.953125","42174.453125","41203.4296875","40197.3671875","40792.28125","40120.85546875","39531.97265625","42557.80078125","44578.0546875","47194.26171875","48690.30859375","46817.109375","44648.59375","42028.69921875","40393.390625","39144.8125","38389.6875","38521.87890625",
"Liberia","LBR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2396.80297851563","1573.83996582031","1060.626953125","821.856018066406","765.190002441406","818.43701171875","1560.89099121094","1871.5009765625","2115.67993164063","2560.72900390625","2539.53295898438","2567.73291015625","1757.35705566406","1763.11401367188","1823.70104980469","1886.78698730469","2014.46496582031","2056.91796875","2066.76196289063","2090.27001953125","2192.40502929688","2302.8349609375","2439.3798828125","2386.6689453125","2322.14404296875","2300.34594726563","2322.2548828125",
"Libya","LBY","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131124.5","119910.3203125","110668.625","108345.96875","90917.375","89688.4453125","85606.984375","82056.9375","79309.1796875","79092.234375","75063.2109375","71822.3203125","78529.578125","79160.484375","85805.7734375","88692.3046875","91799.296875","91971.2578125","89421.359375","92593.4921875","34928.671875","73081.3671875","63794.25","49003.5703125","46038.53515625","44080.765625","49431.96484375",
"St. Lucia","LCA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23271.546875","24172.23828125","24104.14453125","24682.56640625","24158.40625","25108.95703125","25862.740234375","27248.830078125","25979.5859375","25931.67578125","23314.634765625","23069.603515625","25820.146484375","26940.259765625","25400.771484375","26393.654296875","25418.56640625","25171.255859375","25304.076171875","26026.783203125","25142.916015625","24464.03515625","25055.25","24765.037109375","24489.8046875","24312.294921875","24241.25",
"Latin America & Caribbean","LCN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26231.2048570487","26023.6294121184","26166.2787518041","26636.8011499093","26524.826606653","27193.8722080268","27435.429081515","27704.4608909116","27237.9517364858","27697.0096993097","27175.955303891","26914.0883267979","26832.0066497947","27437.6853676682","27656.3675093973","28446.0865876276","29265.1300628192","29583.6558171195","28820.6134730272","29815.8741518406","30680.523069129","30842.1968581257","31345.1562552216","31062.8924329762","30673.4159394547","30390.4368864543","30499.744923767",
"Least developed countries: UN classification","LDC","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3206.72949369583","3162.30614502632","3058.69829435109","3015.09796366026","3114.71033428565","3193.56096163919","3272.17201337531","3294.03549751994","3345.29826119052","3367.90366308009","3460.69823781063","3553.79635466894","3655.56178611578","3790.63501940969","3986.6200887091","4196.43003937078","4453.32109609025","4632.21165061803","4745.53516501292","4885.07991009511","4954.48907438202","5280.60600921241","5436.39374030287","5585.67792388843","5638.56199921594","5736.57510166554","5892.59868199076",
"Low income","LIC","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2864.14617826577","2696.93215738058","2576.28869040286","2492.69659224442","2537.93785983858","2594.27462930279","2590.57198628458","2592.10258999569","2607.41454509676","2566.86500457101","2618.68336868673","2636.91227736216","2642.12915565325","2706.04247915564","2791.65960485242","2849.64429395894","2943.48067361805","3004.81126962428","3070.7506142477","3171.25532936353","3276.20333462934","3386.33358681336","3463.13392485902","3557.48315040864","3613.04173114783","3659.5714667131","3731.50889570992",
"Liechtenstein","LIE","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10662.8740234375","11349.802734375","11828.646484375","12153.0791015625","12959.3310546875","13090.9619140625","13592.2021484375","12984.1123046875","13708.4365234375","14400.265625","14144.9775390625","14791.8935546875","15520.232421875","16545.8125","17204.634765625","17721.009765625","19000.052734375","19857.49609375","20336.30078125","21960.126953125","23607.89453125","25984.619140625","26595.68359375","28598.134765625","29910.087890625","31320.2265625","32782.81640625",
"Lower middle income","LMC","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7864.95926523969","7941.19566272239","7954.68034978922","8039.92659702655","8244.16831912933","8537.56490390669","8730.41659043637","8641.24767786824","8806.41495419659","9013.78666341832","9177.69153231908","9377.70106809064","9691.14356277788","10216.4332268633","10683.8801157627","11313.6301911814","11991.7888244927","12418.2352779174","12909.0129454655","13622.6315147806","14117.5328980584","14523.8495214883","14977.8441718599","15458.9135231007","15910.9188344955","16423.422968039","17056.7839906259",
"Low & middle income","LMY","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10018.8035863354","9865.72305623152","9918.41479469141","9977.03759563481","10181.9462321871","10517.7079790422","10832.8212734937","10901.0005686791","11093.6935876731","11495.0026557641","11733.2529794091","12074.0135050332","12521.2581759492","13254.0329601367","13935.8972252468","14862.1183594946","15905.4309460657","16622.2041287424","16975.554985122","18021.3184029697","18813.4464850996","19472.5388659218","20132.1964898371","20731.1812082162","21226.4754329587","21847.0071146222","22581.6792596632",
"Lesotho","LSO","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4234.85302734375","4461.06298828125","4423.2421875","4579.93408203125","5174.39306640625","4752.15087890625","5907.21923828125","5408.32177734375","4909.6640625","5093.25","6294.7490234375","5458.8720703125","5561.00390625","6229.7548828125","6859.6630859375","6122.38720703125","6442.85009765625","6779.35302734375","6845.3369140625","7341.634765625","7401.39794921875","7670.0908203125","7773.98876953125","7927.76513671875","8194.6962890625","8349.1142578125","8527.87109375",
"Late-demographic dividend","LTE","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10169.4781822331","9760.58955527287","9868.21414595972","10070.8489399954","10575.4525282736","10939.4827283508","11365.8305081016","11549.6423748931","11886.7501603468","12505.5941459511","13005.1543794303","13595.7749811931","14356.6615789327","15302.612955733","16226.32923056","17547.6248001745","19050.4511703499","20219.5087193293","20725.1231443352","22198.1189865074","23481.988533056","24609.6538564847","25777.5564605347","26818.2792603891","27761.6432701568","28853.7954781469","30098.9973272365",
"Lithuania","LTU","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35125.70703125","26113.02734375","22861.505859375","22029.798828125","22679.861328125","23677.38671875","25626.087890625","27752.521484375","27302.697265625","29729.251953125","32822.30078125","33873.9140625","36129.90234375","39514.59375","42461.86328125","45218.51953125","49482.73828125","51864.23046875","48070.96875","51721.47265625","53343.58203125","54668.421875","56475.49609375","57338.3515625","58114.25390625","60195.35546875","62343.703125",
"Luxembourg","LUX","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143715.375","143444.28125","149930.734375","155867.4375","160942.65625","160383.640625","165819.984375","174112.875","182758.3125","191184.0625","194381.09375","197490.828125","203183.375","209423.765625","208940.484375","214074.0625","226704.484375","221568.15625","196502.015625","201922.984375","203290.71875","192803.3125","196572","197259.203125","203704.484375","206734.046875","210400.90625",
"Latvia","LVA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29142.794921875","19635.076171875","18916.109375","19500.853515625","18286.912109375","22533.453125","22884.2265625","24418.05078125","25485.458984375","27746.33984375","29203.25","30395.75","32981.3125","35687.23828125","39059.30078125","41635.0390625","44791.3984375","43491.44921875","43138.48828125","44263.70703125","45986.265625","46853.34375","47187.69140625","48227.5","49486.015625","51111.76171875","53150.828125",
"Macao SAR, China","MAC","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90052.9453125","98033.484375","100829.7265625","103833.46875","103662.703125","90067.6171875","87896.859375","83597.7109375","81948.8515625","85653.09375","83389.0703125","90686.5234375","100738.1796875","119987.3046875","122575.2578125","131629.046875","139268.359375","136663.21875","134337.515625","163961.296875","192734.578125","205834.53125","223671.171875","218749.9375","172004.921875","163867.09375","163613.5",
"St. Martin (French part)","MAF","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15675.6376953125","14547.853515625","13997.234375","15972.853515625","15106.478515625","15806.9189453125","14807.7470703125","16010.8896484375","14702.9443359375","14818.798828125","16047.6708984375","16288.4140625","16689.171875","16755.798828125","17185.666015625","18142.685546875","18381.763671875","19214.130859375","19859.986328125","20328.0234375","20919.55078125","21490.2109375","22283.80859375","22613.53515625","23165.892578125","23288.79296875","24130.04296875",
"Monaco","MCO","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10265.810546875","7267.32177734375","7177.75","5002.376953125","4981.94091796875","4766.92919921875","4970.130859375","4610.47802734375","4801.92919921875","4817.7939453125","5195.69189453125","5565.68017578125","6579.8232421875","7250.02197265625","7744.89306640625","8590.15234375","8850.3359375","9511.5146484375","9562.5615234375","10601.8115234375","11025.1884765625","11232.2177734375","11985.697265625","12322.2900390625","12279.169921875","12460.1904296875","12779.171875",
"Madagascar","MDG","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3347.84204101563","3224.51708984375","3142.80297851563","3103.11791992188","3008.6201171875","2961.0458984375","3005.44506835938","3057.69506835938","3101.85595703125","3241.98901367188","3329.1240234375","2807.59594726563","2973.4140625","2990.94506835938","2991.85302734375","3058.623046875","3180.17407226563","3273.71997070313","2986.98803710938","2869.37890625","2815.51806640625","2804.50390625","2776.46997070313","2780.06103515625","2783.35498046875","2816.93798828125","2857.8330078125",
"Maldives","MDV","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18663.1484375","18476.373046875","18417.21484375","18714.52734375","19315.140625","20099.142578125","21155.62109375","21975.76171875","23188.6328125","22255.44140625","21269.658203125","21715.7734375","23058.61328125","24498.216796875","21800.458984375","26832.93359375","24906.12890625","27345.9140625","25768.61328125","28057.810546875","26330.845703125","26276.3046875","26860.25390625","28913.328125","28241.224609375","28264.974609375","28683.611328125",
"Middle East & North Africa","MEA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48727.5991204663","50173.5999475432","49445.3250566873","48906.8626307287","50707.3333532154","51703.1087949535","51767.3515401329","52678.9736005501","51247.7157297192","52464.4965466415","52309.2145975863","52517.3165949395","52558.5710311355","53818.9748594793","54451.3931383628","56188.9926336896","57358.6567874124","58585.2766179998","58274.595485492","59638.8462272143","60344.7446254808","60314.3539585914","58994.234773749","58932.576912289","58586.5811084197","59035.9045536272","59590.5856622186",
"Mexico","MEX","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36482.2890625","36306.109375","36322.9453125","37501.7578125","35430.4140625","35918.2578125","36182.98828125","36941.48828125","37139.22265625","38411.265625","37809.23046875","37190.4921875","37414.546875","37746.10546875","38170.81640625","38591.703125","38865.03125","38424.5546875","36942.375","37379.1015625","38442.13671875","38289.6875","38322.53515625","38277.8046875","38246.09375","38178.74609375","38354.3515625",
"Marshall Islands","MHL","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10578.9592320781","10429.6683996335","10503.0127350956","10580.3851582367","10806.3935203704","11169.0553568861","11517.2666962852","11597.6767767379","11810.3975257097","12261.5214850182","12519.8238951525","12903.9367224843","13399.8038658195","14202.5086681422","14947.0977016148","15967.5161441496","17113.3011928886","17919.5380122356","18329.2650478257","19492.7366482096","20376.6236860548","21117.6832508722","21868.1647459113","22550.2318128561","23126.4436309901","23845.8375288","24696.6503541636",
"Macedonia, FYR","MKD","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31934.072265625","29790.412109375","27470.595703125","27448.02734375","27047.99609375","29085.486328125","29603.4921875","29745.515625","29908.599609375","30802.779296875","28786.396484375","29551.39453125","32040.5859375","34907.0859375","35375.4921875","35510.453125","36589","37235.4140625","35764.609375","36507.140625","36979.4140625","36723.16015625","36153.9140625","36865.02734375","37079.43359375","38185.453125","39752.84375",
"Mali","MLI","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4760.76220703125","4497.11376953125","4776.10009765625","4796.01123046875","4473.22216796875","4696.748046875","4557.68896484375","4973.0810546875","5210.24609375","4812.23291015625","5213.89599609375","5251.2177734375","5313.11279296875","5490.80517578125","5436.82177734375","5367.64111328125","5282.2900390625","5100.15087890625","4911.126953125","4752.1650390625","4728.98779296875","4596.42919921875","4559.921875","4797.755859375","4920.64306640625","5007.7001953125","5085.48193359375",
"Malta","MLT","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48541.29296875","49913.69921875","51583.40234375","54100.1015625","56971.0859375","58434.9453125","60829.375","63016.453125","65500.01171875","68812.25","66722.421875","68270.859375","68524.015625","69225.5234375","70032.546875","70720.78125","71751.4921875","73300.8984375","71391.484375","73078.1328125","72104.109375","71035.546875","71094.96875","72016.5","75589.859375","78109.7578125","80329.953125",
